,invoice,stockcode,description,quantity,invoicedate,price,customerid,country,segment
17261,C573030,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,-1,2011-10-27 13:34:00,8.25,15468,United Kingdom,Loyal Customers
17262,C573031,22818,CARD CHRISTMAS VILLAGE,-12,2011-10-27 13:35:00,0.42,13004,United Kingdom,Champions
17263,C573031,23508,MINI PLAYING CARDS DOLLY GIRL ,-2,2011-10-27 13:35:00,0.42,13004,United Kingdom,Champions
17264,C573034,22690,DOORMAT HOME SWEET HOME BLUE ,-1,2011-10-27 13:41:00,8.25,14227,United Kingdom,Champions
17265,C573034,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2011-10-27 13:41:00,8.25,14227,United Kingdom,Champions
17266,C573037,23245,SET OF 3 REGENCY CAKE TINS,-3,2011-10-27 13:45:00,4.95,12471,Germany,Champions
17267,C573037,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,2011-10-27 13:45:00,0.65,12471,Germany,Champions
17268,C573037,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-6,2011-10-27 13:45:00,1.45,12471,Germany,Champions
17269,C573037,21232,STRAWBERRY CERAMIC TRINKET POT,-2,2011-10-27 13:45:00,1.25,12471,Germany,Champions
17270,C573037,23294,SET OF 6 SNACK LOAF BAKING CASES,-1,2011-10-27 13:45:00,0.83,12471,Germany,Champions
17271,C573037,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,2011-10-27 13:45:00,4.15,12471,Germany,Champions
17272,C573037,22423,REGENCY CAKESTAND 3 TIER,-11,2011-10-27 13:45:00,10.95,12471,Germany,Champions
17273,C573037,23198,PANTRY MAGNETIC  SHOPPING LIST,-13,2011-10-27 13:45:00,1.45,12471,Germany,Champions
17274,C573079,M,Manual,-2,2011-10-27 14:15:00,4161.06,12536,France,Loyal Customers
17275,C573081,D,Discount,-1,2011-10-27 14:20:00,23.27,14527,United Kingdom,Champions
17276,C573084,22503,CABIN BAG VINTAGE PAISLEY,-12,2011-10-27 14:24:00,24.95,13587,United Kingdom,Loyal Customers
17277,C573086,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-10-27 14:27:00,4.95,13991,United Kingdom,Loyal Customers
17278,C573086,22065,CHRISTMAS PUDDING TRINKET POT ,-1,2011-10-27 14:27:00,0.39,13991,United Kingdom,Loyal Customers
17279,C573092,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-40,2011-10-27 14:38:00,1.79,13791,United Kingdom,Needs Attention
17280,C573092,20724,RED RETROSPOT CHARLOTTE BAG,-40,2011-10-27 14:38:00,0.72,13791,United Kingdom,Needs Attention
17281,C573092,22356,CHARLOTTE BAG PINK POLKADOT,-76,2011-10-27 14:38:00,0.72,13791,United Kingdom,Needs Attention
17282,C573092,23207,LUNCH BAG ALPHABET DESIGN,-66,2011-10-27 14:38:00,1.45,13791,United Kingdom,Needs Attention
17283,C573092,20728,LUNCH BAG CARS BLUE,-112,2011-10-27 14:38:00,1.45,13791,United Kingdom,Needs Attention
17284,C573092,20727,LUNCH BAG  BLACK SKULL.,-38,2011-10-27 14:38:00,1.45,13791,United Kingdom,Needs Attention
17285,C573097,23251,VINTAGE RED ENAMEL TRIM MUG ,-18,2011-10-27 14:42:00,1.25,15038,United Kingdom,Loyal Customers
17286,C573097,23250,VINTAGE RED TRIM ENAMEL BOWL ,-6,2011-10-27 14:42:00,1.25,15038,United Kingdom,Loyal Customers
17287,C573097,23249,VINTAGE RED ENAMEL TRIM PLATE,-6,2011-10-27 14:42:00,1.65,15038,United Kingdom,Loyal Customers
17288,C573098,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-27 14:45:00,7.95,15088,United Kingdom,Needs Attention
17289,C573098,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-10-27 14:45:00,7.9,15088,United Kingdom,Needs Attention
17290,C573098,23013,GLASS APOTHECARY BOTTLE TONIC,-1,2011-10-27 14:45:00,3.95,15088,United Kingdom,Needs Attention
17291,C573099,22654,DELUXE SEWING KIT ,-2,2011-10-27 14:47:00,5.95,12921,United Kingdom,Champions
17292,C573101,23541,WALL ART CLASSIC PUDDINGS ,-2,2011-10-27 14:50:00,8.25,16592,United Kingdom,Champions
17293,C573105,22467,GUMBALL COAT RACK,-1,2011-10-27 15:04:00,2.55,13969,United Kingdom,Champions
17294,C573147,23526,WALL ART DOG LICENCE ,-12,2011-10-27 19:00:00,5.95,15125,United Kingdom,Champions
17295,C573148,23462,ROCOCO WALL MIRROR WHITE,-1,2011-10-27 19:16:00,19.95,15469,United Kingdom,Needs Attention
17296,C573172,M,Manual,-1,2011-10-28 10:02:00,0.5,16966,United Kingdom,Loyal Customers
17297,C573187,22627,MINT KITCHEN SCALES,-1,2011-10-28 11:38:00,8.5,12709,Germany,Champions
17298,C573219,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-1,2011-10-28 11:49:00,1.45,14415,United Kingdom,Champions
17299,C573219,22470,HEART OF WICKER LARGE,-1,2011-10-28 11:49:00,2.95,14415,United Kingdom,Champions
17300,C573219,21407,BROWN CHECK CAT DOORSTOP ,-1,2011-10-28 11:49:00,4.25,14415,United Kingdom,Champions
17301,C573219,22244,3 HOOK HANGER MAGIC GARDEN,-2,2011-10-28 11:49:00,1.95,14415,United Kingdom,Champions
17302,C573219,21931,JUMBO STORAGE BAG SUKI,-1,2011-10-28 11:49:00,2.08,14415,United Kingdom,Champions
17303,C573228,22367,CHILDRENS APRON SPACEBOY DESIGN,-1,2011-10-28 11:54:00,1.95,16764,United Kingdom,Champions
17304,C573228,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-10-28 11:54:00,3.25,16764,United Kingdom,Champions
17305,C573228,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-10-28 11:54:00,2.95,16764,United Kingdom,Champions
17306,C573228,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,2011-10-28 11:54:00,0.83,16764,United Kingdom,Champions
17307,C573244,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,2011-10-28 12:08:00,9.95,14623,United Kingdom,Loyal Customers
17308,C573253,POST,POSTAGE,-1,2011-10-28 12:14:00,3.95,17552,United Kingdom,Loyal Customers
17309,C573257,POST,POSTAGE,-1,2011-10-28 12:19:00,6.42,14297,United Kingdom,Loyal Customers
17310,C573260,22650,CERAMIC PIRATE CHEST MONEY BANK,-1,2011-10-28 12:27:00,1.45,15287,United Kingdom,Loyal Customers
17311,C573268,M,Manual,-1,2011-10-28 12:50:00,907.0,12748,United Kingdom,Champions
17312,C573271,21264,WHITE GOOSE FEATHER TREE 60CM ,-2,2011-10-28 13:00:00,1.95,14606,United Kingdom,Champions
17313,C573283,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-10-28 13:57:00,9.95,18030,United Kingdom,Needs Attention
17314,C573306,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-28 16:15:00,9.95,17837,United Kingdom,Loyal Customers
17315,C573306,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-10-28 16:15:00,6.95,17837,United Kingdom,Loyal Customers
17316,C573321,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-10-30 10:35:00,8.5,14546,United Kingdom,Champions
17317,C573321,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-10-30 10:35:00,1.65,14546,United Kingdom,Champions
17318,C573321,22553,PLASTERS IN TIN SKULLS,-1,2011-10-30 10:35:00,1.65,14546,United Kingdom,Champions
17319,C573321,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-10-30 10:35:00,1.95,14546,United Kingdom,Champions
17320,C573321,23014,GLASS APOTHECARY BOTTLE ELIXIR,-1,2011-10-30 10:35:00,3.95,14546,United Kingdom,Champions
17321,C573321,48138,DOORMAT UNION FLAG,-1,2011-10-30 10:35:00,8.25,14546,United Kingdom,Champions
17322,C573427,22057,CERAMIC PLATE STRAWBERRY DESIGN,-36,2011-10-31 10:18:00,1.49,14560,United Kingdom,Champions
17323,C573471,85017B,ENVELOPE 50 BLOSSOM IMAGES,-12,2011-10-31 10:58:00,0.85,14286,United Kingdom,Loyal Customers
17324,C573502,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-10-31 12:02:00,1.65,14808,United Kingdom,Loyal Customers
17325,C573502,23389,SPACEBOY MINI BACKPACK,-2,2011-10-31 12:02:00,4.15,14808,United Kingdom,Loyal Customers
17326,C573502,23390,DOLLY GIRL MINI BACKPACK,-1,2011-10-31 12:02:00,4.15,14808,United Kingdom,Loyal Customers
17327,C573502,84674,FLYING PIG WATERING CAN,-4,2011-10-31 12:02:00,2.95,14808,United Kingdom,Loyal Customers
17328,C573502,21888,BINGO SET,-2,2011-10-31 12:02:00,3.75,14808,United Kingdom,Loyal Customers
17329,C573502,22550,HOLIDAY FUN LUDO,-7,2011-10-31 12:02:00,3.75,14808,United Kingdom,Loyal Customers
17330,C573502,23229,VINTAGE DONKEY TAIL GAME ,-2,2011-10-31 12:02:00,3.75,14808,United Kingdom,Loyal Customers
17331,C573502,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-2,2011-10-31 12:02:00,3.75,14808,United Kingdom,Loyal Customers
17332,C573541,23462,ROCOCO WALL MIRROR WHITE,-1,2011-10-31 12:57:00,19.95,14738,United Kingdom,Loyal Customers
17333,C573575,CRUK,CRUK Commission,-1,2011-10-31 14:09:00,606.0,14096,United Kingdom,Champions
17334,C573750,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2011-11-01 09:29:00,1.95,16150,United Kingdom,Champions
17335,C573750,23393,HOME SWEET HOME CUSHION COVER ,-1,2011-11-01 09:29:00,3.75,16150,United Kingdom,Champions
17336,C573750,22109,FULL ENGLISH BREAKFAST PLATE,-2,2011-11-01 09:29:00,3.75,16150,United Kingdom,Champions
17337,C573753,22197,POPCORN HOLDER,-1,2011-11-01 09:37:00,0.85,14329,United Kingdom,Champions
17338,C573754,23462,ROCOCO WALL MIRROR WHITE,-1,2011-11-01 09:39:00,19.95,13126,United Kingdom,Champions
17339,C573755,35923,CANDY HEART HANGING DECORATION,-1,2011-11-01 09:41:00,0.39,13028,United Kingdom,Needs Attention
17340,C573755,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2011-11-01 09:41:00,1.25,13028,United Kingdom,Needs Attention
17341,C573756,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-11-01 09:46:00,3.75,17865,United Kingdom,Champions
17342,C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-9,2011-11-01 09:46:00,1.25,17865,United Kingdom,Champions
17343,C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-6,2011-11-01 09:46:00,1.25,17865,United Kingdom,Champions
17344,C573756,22423,REGENCY CAKESTAND 3 TIER,-3,2011-11-01 09:46:00,10.95,17865,United Kingdom,Champions
17345,C573759,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-11-01 09:51:00,0.83,17193,United Kingdom,Loyal Customers
17346,C573759,22556,PLASTERS IN TIN CIRCUS PARADE ,-6,2011-11-01 09:51:00,1.65,17193,United Kingdom,Loyal Customers
17347,C573760,22553,PLASTERS IN TIN SKULLS,-10,2011-11-01 09:52:00,1.65,16648,United Kingdom,Needs Attention
17348,C573760,22556,PLASTERS IN TIN CIRCUS PARADE ,-2,2011-11-01 09:52:00,1.65,16648,United Kingdom,Needs Attention
17349,C573761,22362,GLASS JAR PEACOCK BATH SALTS,-3,2011-11-01 09:55:00,2.95,15489,United Kingdom,Loyal Customers
17350,C573761,22364,GLASS JAR DIGESTIVE BISCUITS,-3,2011-11-01 09:55:00,2.95,15489,United Kingdom,Loyal Customers
17351,C573761,22363,GLASS JAR MARMALADE ,-3,2011-11-01 09:55:00,2.95,15489,United Kingdom,Loyal Customers
17352,C573761,22361,GLASS JAR DAISY FRESH COTTON WOOL,-3,2011-11-01 09:55:00,2.95,15489,United Kingdom,Loyal Customers
17353,C573761,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,2011-11-01 09:55:00,2.95,15489,United Kingdom,Loyal Customers
17354,C573764,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,2011-11-01 09:56:00,2.08,13032,United Kingdom,Loyal Customers
17355,C573764,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2011-11-01 09:56:00,1.65,13032,United Kingdom,Loyal Customers
17356,C573764,23206,LUNCH BAG APPLE DESIGN,-2,2011-11-01 09:56:00,1.65,13032,United Kingdom,Loyal Customers
17357,C573764,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-2,2011-11-01 09:56:00,1.45,13032,United Kingdom,Loyal Customers
17358,C573765,23494,VINTAGE DOILY DELUXE SEWING KIT ,-2,2011-11-01 09:57:00,5.95,18226,United Kingdom,Champions
17359,C573766,22924,FRIDGE MAGNETS LA VIE EN ROSE,-1,2011-11-01 09:58:00,0.85,14189,United Kingdom,Champions
17360,C573767,23462,ROCOCO WALL MIRROR WHITE,-3,2011-11-01 10:01:00,19.95,13882,United Kingdom,Loyal Customers
17361,C573771,23462,ROCOCO WALL MIRROR WHITE,-1,2011-11-01 10:13:00,19.95,16164,United Kingdom,Loyal Customers
17362,C573779,22928,YELLOW GIANT GARDEN THERMOMETER,-1,2011-11-01 10:57:00,5.95,16360,United Kingdom,Champions
17363,C573779,23007, SPACEBOY BABY GIFT SET,-2,2011-11-01 10:57:00,16.95,16360,United Kingdom,Champions
17364,C573779,23010,CIRCUS PARADE BABY GIFT SET,-1,2011-11-01 10:57:00,16.95,16360,United Kingdom,Champions
17365,C573779,23008,DOLLY GIRL BABY GIFT SET,-2,2011-11-01 10:57:00,16.95,16360,United Kingdom,Champions
17366,C573779,22621,TRADITIONAL KNITTING NANCY,-1,2011-11-01 10:57:00,1.65,16360,United Kingdom,Champions
17367,C573779,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-11-01 10:57:00,1.65,16360,United Kingdom,Champions
17368,C573779,22409,MONEY BOX BISCUITS DESIGN,-1,2011-11-01 10:57:00,1.25,16360,United Kingdom,Champions
17369,C573864,23169,CLASSIC GLASS COOKIE JAR,-1,2011-11-01 11:55:00,3.75,15311,United Kingdom,Champions
17370,C573864,23168,CLASSIC CAFE SUGAR DISPENSER,-2,2011-11-01 11:55:00,1.04,15311,United Kingdom,Champions
17371,C573864,22467,GUMBALL COAT RACK,-2,2011-11-01 11:55:00,2.1,15311,United Kingdom,Champions
17372,C573864,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,2011-11-01 11:55:00,1.79,15311,United Kingdom,Champions
17373,C573864,22386,JUMBO BAG PINK POLKADOT,-1,2011-11-01 11:55:00,1.79,15311,United Kingdom,Champions
17374,C573869,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-11-01 12:23:00,25.0,12523,France,Champions
17375,C573925,22098,BOUDOIR SQUARE TISSUE BOX,-7,2011-11-02 09:50:00,0.39,17109,United Kingdom,Loyal Customers
17376,C573925,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-02 09:50:00,4.95,17109,United Kingdom,Loyal Customers
17377,C573929,22515,CHILDS GARDEN SPADE PINK,-2,2011-11-02 10:14:00,2.1,17811,United Kingdom,Champions
17378,C573929,21469,POLKA DOT RAFFIA FOOD COVER,-1,2011-11-02 10:14:00,3.75,17811,United Kingdom,Champions
17379,C573929,22197,POPCORN HOLDER,-1,2011-11-02 10:14:00,0.85,17811,United Kingdom,Champions
17380,C573949,23014,GLASS APOTHECARY BOTTLE ELIXIR,-4,2011-11-02 10:47:00,3.95,14511,United Kingdom,Loyal Customers
17381,C573949,23013,GLASS APOTHECARY BOTTLE TONIC,-4,2011-11-02 10:47:00,3.95,14511,United Kingdom,Loyal Customers
17382,C573949,23012,GLASS APOTHECARY BOTTLE PERFUME,-4,2011-11-02 10:47:00,3.95,14511,United Kingdom,Loyal Customers
17383,C574003,21813,GARLAND WITH STARS AND BELLS,-6,2011-11-02 11:44:00,4.95,14390,United Kingdom,Champions
17384,C574010,79321,CHILLI LIGHTS,-1,2011-11-02 11:51:00,5.75,17841,United Kingdom,Champions
17385,C574010,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-11-02 11:51:00,0.85,17841,United Kingdom,Champions
17386,C574010,21481,FAWN BLUE HOT WATER BOTTLE,-1,2011-11-02 11:51:00,3.75,17841,United Kingdom,Champions
17387,C574019,22738,RIBBON REEL SNOWY VILLAGE,-120,2011-11-02 12:05:00,1.45,12415,Australia,Champions
17388,C574026,51014C,"FEATHER PEN,COAL BLACK",-1,2011-11-02 12:26:00,0.39,14606,United Kingdom,Champions
17389,C574026,23419,HOME SWEET HOME BOTTLE ,-1,2011-11-02 12:26:00,2.08,14606,United Kingdom,Champions
17390,C574027,23380,PACK OF 12 VINTAGE DOILY TISSUES,-24,2011-11-02 12:32:00,0.39,13394,United Kingdom,Champions
17391,C574027,22094,RED RETROSPOT TISSUE BOX,-36,2011-11-02 12:32:00,0.39,13394,United Kingdom,Champions
17392,C574027,84836,ZINC METAL HEART DECORATION,-12,2011-11-02 12:32:00,1.25,13394,United Kingdom,Champions
17393,C574027,22662,LUNCH BAG DOLLY GIRL DESIGN,-8,2011-11-02 12:32:00,1.65,13394,United Kingdom,Champions
17394,C574027,35651,VINTAGE BEAD PINK SCARF ,-12,2011-11-02 12:32:00,1.65,13394,United Kingdom,Champions
17395,C574027,35648,VINTAGE BEAD PINK PURSE ,-24,2011-11-02 12:32:00,0.83,13394,United Kingdom,Champions
17396,C574027,22303,COFFEE MUG APPLES DESIGN,-36,2011-11-02 12:32:00,2.1,13394,United Kingdom,Champions
17397,C574027,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-24,2011-11-02 12:32:00,1.45,13394,United Kingdom,Champions
17398,C574028,21705,BAG 500g SWIRLY MARBLES,-1,2011-11-02 12:33:00,1.65,14493,United Kingdom,Champions
17399,C574028,22726,ALARM CLOCK BAKELIKE GREEN,-4,2011-11-02 12:33:00,3.75,14493,United Kingdom,Champions
17400,C574030,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-11-02 12:35:00,2.89,13870,United Kingdom,Champions
17401,C574031,POST,POSTAGE,-1,2011-11-02 12:36:00,5.5,13394,United Kingdom,Champions
17402,C574057,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-1,2011-11-02 14:10:00,1.65,14102,United Kingdom,Loyal Customers
17403,C574057,22938,CUPCAKE LACE PAPER SET 6,-12,2011-11-02 14:10:00,1.95,14102,United Kingdom,Loyal Customers
17404,C574061,22779,WOODEN OWLS LIGHT GARLAND ,-12,2011-11-02 14:18:00,4.25,12474,Germany,Champions
17405,C574065,22616,PACK OF 12 LONDON TISSUES ,-12,2011-11-02 14:43:00,0.39,13271,United Kingdom,At Risk
17406,C574065,22615,PACK OF 12 CIRCUS PARADE TISSUES ,-12,2011-11-02 14:43:00,0.39,13271,United Kingdom,At Risk
17407,C574065,22614,PACK OF 12 SPACEBOY TISSUES,-12,2011-11-02 14:43:00,0.39,13271,United Kingdom,At Risk
17408,C574065,22945,CHRISTMAS METAL TAGS ASSORTED ,-24,2011-11-02 14:43:00,0.85,13271,United Kingdom,At Risk
17409,C574065,22944,CHRISTMAS METAL POSTCARD WITH BELLS,-12,2011-11-02 14:43:00,0.39,13271,United Kingdom,At Risk
17410,C574078,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2011-11-02 16:16:00,4.25,14911,EIRE,Champions
17411,C574078,23427,STOOL HOME SWEET HOME ,-1,2011-11-02 16:16:00,12.5,14911,EIRE,Champions
17412,C574083,22491,PACK OF 12 COLOURED PENCILS,-12,2011-11-02 16:39:00,0.85,15521,United Kingdom,Champions
17413,C574095,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-11-03 09:54:00,3.75,12674,France,Loyal Customers
17414,C574095,22614,PACK OF 12 SPACEBOY TISSUES,-1,2011-11-03 09:54:00,0.39,12674,France,Loyal Customers
17415,C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-11-03 09:54:00,2.95,12674,France,Loyal Customers
17416,C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-11-03 09:54:00,2.95,12674,France,Loyal Customers
17417,C574095,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-11-03 09:54:00,4.15,12674,France,Loyal Customers
17418,C574095,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,2011-11-03 09:54:00,4.15,12674,France,Loyal Customers
17419,C574137,23075,PARLOUR CERAMIC WALL HOOK,-10,2011-11-03 11:21:00,4.15,14505,United Kingdom,Champions
17420,C574238,D,Discount,-1,2011-11-03 12:39:00,11.84,13408,United Kingdom,Champions
17421,C574238,D,Discount,-1,2011-11-03 12:39:00,39.7,13408,United Kingdom,Champions
17422,C574238,D,Discount,-1,2011-11-03 12:39:00,11.59,13408,United Kingdom,Champions
17423,C574248,22486,PLASMATRONIC LAMP,-1,2011-11-03 13:00:00,12.75,13925,United Kingdom,Needs Attention
17424,C574254,M,Manual,-1,2011-11-03 13:44:00,64.11,15527,United Kingdom,Champions
17425,C574259,23084,RABBIT NIGHT LIGHT,-45,2011-11-03 13:52:00,1.79,15521,United Kingdom,Champions
17426,C574261,23325,RUSTIC STRAWBERRY JAM POT SMALL,-6,2011-11-03 14:00:00,1.65,12683,France,Champions
17427,C574261,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2011-11-03 14:00:00,2.55,12683,France,Champions
17428,C574261,21208,PASTEL COLOUR HONEYCOMB FAN,-5,2011-11-03 14:00:00,0.39,12683,France,Champions
17429,C574261,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,2011-11-03 14:00:00,8.5,12683,France,Champions
17430,C574261,23169,CLASSIC GLASS COOKIE JAR,-2,2011-11-03 14:00:00,4.15,12683,France,Champions
17431,C574261,23236,STORAGE TIN VINTAGE DOILY ,-4,2011-11-03 14:00:00,2.89,12683,France,Champions
17432,C574268,23110,PARISIENNE KEY CABINET ,-1,2011-11-03 14:22:00,5.75,14359,United Kingdom,Loyal Customers
17433,C574291,22633,HAND WARMER UNION JACK,-1,2011-11-03 15:19:00,2.1,15290,United Kingdom,Champions
17434,C574291,22262,FELT EGG COSY CHICKEN,-1,2011-11-03 15:19:00,0.85,15290,United Kingdom,Champions
17435,C574291,22622,BOX OF VINTAGE ALPHABET BLOCKS,-6,2011-11-03 15:19:00,11.95,15290,United Kingdom,Champions
17436,C574291,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-11-03 15:19:00,4.95,15290,United Kingdom,Champions
17437,C574291,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2011-11-03 15:19:00,0.55,15290,United Kingdom,Champions
17438,C574318,22191,IVORY DINER WALL CLOCK,-1,2011-11-03 19:11:00,8.5,16729,United Kingdom,Champions
17439,C574318,21264,WHITE GOOSE FEATHER TREE 60CM ,-6,2011-11-03 19:11:00,1.95,16729,United Kingdom,Champions
17440,C574322,22423,REGENCY CAKESTAND 3 TIER,-24,2011-11-03 19:42:00,10.95,15482,United Kingdom,Champions
17441,C574337,23080,RED METAL BOX TOP SECRET,-4,2011-11-04 10:03:00,8.25,16979,United Kingdom,Champions
17442,C574339,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-11-04 10:07:00,4.95,14629,United Kingdom,Loyal Customers
17443,C574344,POST,POSTAGE,-1,2011-11-04 10:18:00,262.73,12415,Australia,Champions
17444,C574347,23427,STOOL HOME SWEET HOME ,-1,2011-11-04 10:28:00,10.4,12500,Germany,Champions
17445,C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,2011-11-04 10:28:00,3.75,12500,Germany,Champions
17446,C574350,23224,CHERUB HEART DECORATION GOLD,-12,2011-11-04 10:36:00,0.83,16637,United Kingdom,Loyal Customers
17447,C574350,23222,CHRISTMAS TREE HANGING GOLD,-12,2011-11-04 10:36:00,0.83,16637,United Kingdom,Loyal Customers
17448,C574350,23225,CHERUB HEART DECORATION SILVER ,-12,2011-11-04 10:36:00,0.83,16637,United Kingdom,Loyal Customers
17449,C574424,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,2011-11-04 11:23:00,2.1,16014,United Kingdom,Loyal Customers
17450,C574424,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-2,2011-11-04 11:23:00,2.1,16014,United Kingdom,Loyal Customers
17451,C574424,23322,LARGE WHITE HEART OF WICKER,-1,2011-11-04 11:23:00,2.95,16014,United Kingdom,Loyal Customers
17452,C574443,23404,HOME SWEET HOME BLACKBOARD,-1,2011-11-04 11:41:00,4.95,13890,United Kingdom,Champions
17453,C574447,POST,POSTAGE,-2,2011-11-04 11:44:00,40.0,12704,Finland,Champions
17454,C574472,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,2011-11-04 12:01:00,1.25,17690,United Kingdom,Champions
17455,C574472,84949,SILVER HANGING T-LIGHT HOLDER,-5,2011-11-04 12:01:00,1.65,17690,United Kingdom,Champions
17456,C574473,23497,CLASSIC CHROME BICYCLE BELL ,-12,2011-11-04 12:05:00,1.45,15809,United Kingdom,Loyal Customers
17457,C574473,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-11-04 12:05:00,0.83,15809,United Kingdom,Loyal Customers
17458,C574473,23284,DOORMAT KEEP CALM AND COME IN,-2,2011-11-04 12:05:00,8.25,15809,United Kingdom,Loyal Customers
17459,C574473,23234,BISCUIT TIN VINTAGE CHRISTMAS,-6,2011-11-04 12:05:00,2.89,15809,United Kingdom,Loyal Customers
17460,C574473,23084,RABBIT NIGHT LIGHT,-6,2011-11-04 12:05:00,2.08,15809,United Kingdom,Loyal Customers
17461,C574473,22781,GUMBALL MAGAZINE RACK,-2,2011-11-04 12:05:00,7.65,15809,United Kingdom,Loyal Customers
17462,C574473,21993,FLORAL FOLK STATIONERY SET,-12,2011-11-04 12:05:00,1.25,15809,United Kingdom,Loyal Customers
17463,C574473,20749,ASSORTED COLOUR MINI CASES,-2,2011-11-04 12:05:00,7.95,15809,United Kingdom,Loyal Customers
17464,C574483,22426,ENAMEL WASH BOWL CREAM,-4,2011-11-04 12:48:00,3.75,14359,United Kingdom,Loyal Customers
17465,C574486,23118,PARISIENNE JEWELLERY DRAWER ,-2,2011-11-04 12:56:00,7.5,15329,United Kingdom,Champions
17466,C574486,23110,PARISIENNE KEY CABINET ,-2,2011-11-04 12:56:00,5.75,15329,United Kingdom,Champions
17467,C574487,85099B,JUMBO BAG RED RETROSPOT,-1,2011-11-04 12:57:00,2.08,14112,United Kingdom,Champions
17468,C574487,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,-12,2011-11-04 12:57:00,1.25,14112,United Kingdom,Champions
17469,C574487,23015,CORDIAL GLASS JUG,-4,2011-11-04 12:57:00,8.25,14112,United Kingdom,Champions
17470,C574488,23470,CARD HOLDER LOVE BIRD LARGE ,-1,2011-11-04 12:58:00,6.25,13050,United Kingdom,Champions
17471,C574489,23485,BOTANICAL GARDENS WALL CLOCK ,-2,2011-11-04 13:03:00,25.0,18219,United Kingdom,Champions
17472,C574492,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-11-04 13:06:00,3.75,16656,United Kingdom,Champions
17473,C574493,23103,JINGLE BELL HEART DECORATION,-3,2011-11-04 13:09:00,1.65,14842,United Kingdom,Loyal Customers
17474,C574493,23117,POPPY FIELDS CHOPPING BOARD,-1,2011-11-04 13:09:00,4.95,14842,United Kingdom,Loyal Customers
17475,C574493,23113,PANTRY CHOPPING BOARD,-1,2011-11-04 13:09:00,4.95,14842,United Kingdom,Loyal Customers
